399	αιγυπτια	【】
608	ακρον	【】
634	αλας	【】
1011	ανανεοω	【】
1174	ανισχυς	【】
1250	αντιμετρεω	【】
1404	απεχομαι	【】
1405	απεχω	【】
1500	αποκυλιω	【】
1616	αποτινασσω	【】
1731	αρην	【】
2138	αυλιζομαι	【】
3312	δει	【】
3342	δεκατη	【】
3627	διαφορα	【】
3816	δουλον	【】
3901	δωρεαν	【】
3913	εανπερ	【】
3961	εγκαλεω	【】
4215	εκκλαω	【】
4342	εκτρεφω	【】
4400	ελαχιστος	【】
4555	εμε	【】
4577	εμοι	【】
4580	εμου	【】
4743	ενι	【】
5781	εχις	【】
5876	ζηλωτος	【】
5981	ημας	【】
5983	ημεις	【】
5988	ημην	【】
5994	ημιν	【】
5999	ημων	【】
7052	κακεινος	【】
7088	καλλιον	【】
7204	καταβαρεω	【】
7890	κρεισσον	【】
7959	κυκλω	【】
8248	λοιπος	【】
8618	με	【】
8673	μεθυσκω	【】
8681	μειζον	【】
8682	μειζων	【】
8960	μναομαι	【】
8974	μοι	【】
9032	μου	【】
9517	οικουμενη	【】
9712	οπτανομαι	【】
9862	ουχι	【】
9866	οφελον	【】
10214	πεδινος	【】
10216	πεζη	【】
10513	πλειστος	【】
10514	πλειων	【】
10705	που	【】
10873	προσδεομαι	【】
10967	προστρεχω	【】
11598	σε.1	【】
11925	σοι	【】
11945	σου	【】
12410	συναυξανω	【】
12700	ταμειον	【】
12746	ταχιστα	【】
13080	υμας	【】
13084	υμιν	【】
13091	υμων	【】
13102	υπαρχοντα	【】
13103	υπαρχος	【】
13296	φαγω	【】
